ArticleID,SentenceID,StrLabel,Label,Anchor,Publisher
48979,355222,Liberal,1,The defendants their attorneys argued Friday were upstanding members of their communities who had made mistakes but whose actions did not deserve among the harshest possible sentences,CNN
55133,781210,Liberal,1,Dunikoski has also said the defendants cant claim self-defense when Arbery unarmed and on foot tried for five minutes to elude three men two of them armed chasing him in a pair of pickup trucks,CNN
35208,519069,Liberal,1,The law at the time stated that people could make an arrest if an offense was committed in their presence or if they had immediate knowledge of the offense,NY Times
29812,453534,Liberal,1,This country will never confront the attitudes the fear of black bodies the slow roll of justice for black lives cut short too soon unless and until enough people who don’t see their sons and husbands and loved ones in that grainy footage work up enough umbrage and will to do more than just issue condolences on Twitter,Washington post
58061,748455,Conservative,0,In time the visual image of this blatant act of racism will fade from other people’s minds as more urgent or even mundane events take its place,Chicago Tribune
66950,453546,Liberal,1,Why the hell is it happening nowStill Mr King and other community leaders remain hopeful that justice will be served,NY Times
10964,355248,Conservative,0,The Kyle Rittenhouse jury ends its third day of deliberations without a verdictHe has spent much of his time since closing arguments on a different floor of the stately Kenosha County Courthouse waiting for a sign of where jurors were in their discussion,Chicago Tribune
33086,224181,Liberal,1,The only time during the interaction in which he could have incurred the gunshot wounds to the back and to the right side of the head was when he was more horizontal and the only time that happens is the last two gunshot wounds Kelley said,CNN
66385,584632,Liberal,1,Travis McMichael his father Gregory McMichael and William Roddie Bryan Jr are charged with malice and felony murder in connection with the killing of Arbery in Brunswick,CNN
32626,650170,Liberal,1,According to a police report Mr McMichael said he saw Mr Arbery running through his neighborhood and thought he looked like the suspect in a rash of nearby break-ins,NY Times
27494,715712,Liberal,1,After the shooting Gregory McMichael left a voicemail with his former boss Jackie Johnson who was then the Brunswick Judicial Circuit district attorney,CNN
77727,289735,Liberal,1,A demonstration at the site of the shooting grew larger and angrier and gave way to smashed police cruisers an officer was knocked unconscious with a brick,NY Times
58061,814028,Conservative,0,That could be why he summoned his son to join him in making a citizen’s arrest of a black man he thought to be a burglary suspect,Chicago Tribune
36244,486349,Liberal,1,There’s a lot of similarities said Mark O’Mara who represented Mr Zimmerman in that trial which like the Floyd case was closely watched as a barometer of matters of race and justice in st-century America,NY Times
82110,322518,Conservative,0,Like many Republicans nationally Illinois state Representative Darren Bailey who is running for governor took the verdict as reason to rail against the media suggesting Rittenhouse should sue,Chicago Tribune
66470,617431,Liberal,1,One witness Richie McGinniss a videographer for The Daily Caller a conservative news and opinion site who was standing near Mr Rittenhouse at the time of the first shooting told the jury his life was at risk by the shots Mr Rittenhouse fired,NY Times
89935,224216,Liberal,1,Simple accountability let alone true justice is by no means guaranteed in a criminal legal system that protects police and vigilantes even when people die at their hands,CNN
36244,322520,Liberal,1,They were denied bond and have been waiting for their day in court for more than a year in a Glynn County jail,NY Times
48979,650208,Liberal,1,Race could be a component of the appeals process as Gough repeatedly called for mistrials because prominent Black pastors accompanied the family in the courtroom and attended a Prayer Wall outside the courthouse during trial,CNN
25707,584677,Liberal,1,Police apparently limited their investigation to interviewing Mr McMichael while a prosecutor concluded that the men had acted legally under Georgia’s citizen arrest and self-defense statutes,Washington post
82210,256997,Liberal,1,They have to convince you that Joseph Rosenbaum was going to take that gun and use it on the defendant because they know you cant claim self-defense against an unarmed man like this he said,CNN
31875,388073,Liberal,1,Arbery’s high-profile death has brought a spotlight to older cases that earned Johnson critics but never hurt her at the polls,Washington post
29771,125930,Conservative,0,Octavio JonesPool Photo via APDefense attorneys argued at trial that the three men were trying to detain Arbery because they thought he was a burglar but the prosecution contended there was no evidence Arbery had committed any crimes,Fox
32626,158699,Liberal,1,Kevin Gough Mr Bryan’s lawyer said his research had indicated that there is no precedent in Georgia law for the prosecution of Mr Bryan,NY Times
83585,584682,Liberal,1,But Travis McMichael said Wednesday that he heard about items missing from a boat on the property and thought Arbery was going to steal some more stuff,Washington post
56203,715753,Liberal,1,Mr Butler described the case as a tragic mash-up of the  trial of George Zimmerman the neighborhood watch captain who killed Trayvon Martin in Florida and this year’s trial of Derek Chauvin the former Minneapolis police officer who killed George Floyd,NY Times
31549,814062,Liberal,1,As a result of that it was very very clear that his story needed to be told about what happened that night,CNN
43471,814072,Conservative,0,In another heated moment Schroeder reprimanded Binger for what he viewed as the prosecutors attempt to discuss a matter that the judge had prohibited twice including earlier the same day,Houston Chronicle
87375,912380,Liberal,1,Walmsley stated throughout the case that as long as there were no disruptions from the gallery no measures would be taken by the court regarding attendance,CNN
64391,683012,Liberal,1,The emotions surrounding his death are still raw but they now must intersect with a thicket of legal issues that leave the outcome of his case very much in doubt,NY Times
